"","Pattern_1","Pattern_2","Pattern_3","Pattern_4","Pattern_5","Pattern_6","Pattern_7","Pattern_8","Pattern_9","Pattern_10","Pattern_11"
"KLHL24",0.0243901759386063,0.0823654681444168,0.023942181840539,0.89860612154007,0.00120390765368938,0.0224006790667772,0.0439236909151077,0.666001558303833,0.0507804155349731,0.000167942547705024,0.161976784467697
"YEATS2",0.00306360144168139,0.0108899977058172,0.0105884559452534,0.448358684778214,0.00773513503372669,0.015084027312696,0.0113053126260638,0.00825705751776695,9.4039918622002e-05,0.000133887631818652,0.0453981310129166
"MAP6D1",0.00367681309580803,0.00398713909089565,0.000497974106110632,0.00307333189994097,0.00270693330094218,0.00326415151357651,0.00561966514214873,0.00573765579611063,0.000128677784232423,0.000143695971928537,0.00124048755969852
"PARL",0.555109083652496,0.570307314395905,0.000133040433865972,0.641460180282593,0.00111364980693907,0.962554156780243,0.0365550294518471,0.477075934410095,0.0479891709983349,0.000349590030964464,0.140992894768715
"ABCC5",0.00294391601346433,0.0192233175039291,0.0211023483425379,0.471082955598831,0.00298722530715168,0.00312703941017389,0.00630881637334824,0.00356643390841782,8.4202220023144e-05,0.0549070276319981,0.0858560651540756
"EIF2B5",1.18636035919189,0.272526621818542,0.0116284536197782,0.00987315736711025,0.0058150440454483,0.914653062820435,0.027405746281147,0.00717249698936939,0.0535059385001659,0.00031225141719915,0.102609753608704
"DVL3",0.00685100350528955,0.063397042453289,0.022455932572484,0.46418359875679,0.0011665269266814,0.00148090347647667,0.0371867977082729,0.00900840293616056,6.03498883720022e-05,0.000244867434957996,0.20679934322834
"AP2M1",1.33658504486084,0.895529747009277,0.034069299697876,0.834049046039581,0.00171641504857689,1.03649342060089,0.290877461433411,1.95266389846802,0.0780287832021713,9.83386198640801e-05,0.450009137392044
"ABCF3",0.00324314506724477,0.0538650713860989,0.00100888323504478,0.420084416866302,0.0800241082906723,1.19413161277771,0.186006441712379,0.0255596488714218,0.0435886196792126,4.49150902568363e-05,0.0477774068713188
"ALG3",0.000264078727923334,0.261421263217926,0.000110678854980506,0.430711835622787,0.00240765605121851,0.934141397476196,0.0542529821395874,1.34772717952728,0.0595437660813332,6.51322407065891e-05,0.125444144010544
"EEF1AKMT4",0.0025450752582401,0.100360363721848,0.000152649459778331,0.00162681972142309,0.00232973089441657,0.958822906017303,0.000658432836644351,0.00167326349765062,0.000120895754662342,8.71274314704351e-05,0.00053671037312597
"CAMK2N2",0.00205274578183889,0.00167755875736475,0.000162783544510603,0.00203972891904414,0.00246626604348421,0.00243534822948277,0.000565038935746998,0.00260237185284495,0.000108967535197735,9.32178809307516e-05,0.000415469927247614
"PSMD2",0.770407915115356,0.332946062088013,0.0137790078297257,0.44505301117897,0.00686633586883545,1.29436337947845,0.0713167116045952,0.558446288108826,7.0672009314876e-05,4.60576266050339e-05,0.192812323570251
"EIF4G1",1.72235858440399,0.377222925424576,0.0703994929790497,0.738059520721436,1.6962069272995,1.33029234409332,0.0480017587542534,0.510705649852753,8.70665680849925e-05,6.88822328811511e-05,0.239283815026283
"FAM131A",0.00235335808247328,0.00345842051319778,0.00119749188888818,0.00382018578238785,0.0038667325861752,0.00224576378241181,0.00151375238783658,0.00257795979268849,0.000215883294004016,0.000277523533441126,0.0310504715889692
"CLCN2",0.00231041223742068,0.00177583529148251,0.000222357848542742,0.00225478853099048,0.0027081435546279,0.00235577905550599,0.000563949870411307,0.0026510797906667,0.000108085070678499,6.92665125825442e-05,0.00057868764270097
"POLR2H",1.50547075271606,0.0593516267836094,0.000117262134153862,0.660358071327209,0.00719478074461222,1.52957963943481,0.160525307059288,0.0018926850752905,8.98119324119762e-05,8.70118601596914e-05,0.110433846712112
"THPO",0.00431567011401057,0.173618540167809,0,0.00146380218211561,0.00286807562224567,0.00173918379005045,0.000581959611736238,0.00150858471170068,9.0672961960081e-05,5.83447363169398e-05,0.000392669899156317
"CHRD",0.534389555454254,0.229554533958435,0.0019233888015151,0.0131645584478974,0.00121422740630805,0.993672668933868,0.0121479965746403,0.581268310546875,0.00044940528459847,0.000218464600038715,0.07696682959795
"EPHB3",0.00288397865369916,0.00750077934935689,0.00068270752672106,0.00409255363047123,0.0056892498396337,0.00523788575083017,0.00118750135879964,0.00411543762311339,0.00017407322593499,0.00011528174218256,0.00541413575410843
"MAGEF1",0.00410513672977686,0.463921874761581,0.00927309412509203,0.00317288609221578,1.00941324234009,0.00127544673159719,0.0285463742911816,1.12121188640594,0.0493333265185356,6.91695604473352e-05,0.00420988118276
"AC107294.2",0.0020035074558109,0.00168549281079322,0,0.00174096529372036,0.00257106311619282,0.00235290708951652,0.0010004558134824,0.00238214991986752,0.000174251894350164,7.49041937524453e-05,0.0204153545200825
"VPS8",0.00398067943751812,0.638796508312225,0.00530762411653996,0.0025492284912616,0.00392819568514824,0.00492012873291969,0.0164214465767145,0.00253370963037014,0.000211422593565658,0.0304168853908777,0.0517034195363522
"EHHADH",0.609845161437988,1.52912104129791,0,0.00282315607182682,0.0020329209510237,1.68605291843414,0.178270980715752,0.00127061898820102,0.000110180539195426,4.14628084399737e-05,0.0323630720376968
"MAP3K13",0.525150299072266,0.364248603582382,0.00684855785220861,0.00126547983381897,0.00114224338904023,0.00453170854598284,0.00717567605897784,0.00499347038567066,0.000207750708796084,0.000475683656986803,0.0739430859684944
"TMEM41A",0.530353367328644,0.106217920780182,0.00362500082701445,0.00252257264219224,0.00525130610913038,1.45239245891571,0.00335568329319358,0.0036844895221293,0.000127659979625605,0.000263377150986344,0.0189036577939987
"LIPH",0.00294475210830569,0.00173180643469095,0.00014623865718022,0.00232712551951408,0.00243137869983912,0.00222928076982498,0.000635381380561739,0.00289939786307514,0.00010939971980406,6.85918930685148e-05,0.000686388171743602
"SENP2",0.469802767038345,0.00186766521073878,0.00154968968126923,0.441423386335373,0.846140205860138,0.975551545619965,0.0269606877118349,0.609599113464355,0.000127345163491555,9.89082400337793e-05,0.00901445746421814
"IGF2BP2",0.00520268734544516,0.075172059237957,0.0209395829588175,0.00233226083219051,0.00299034360796213,0.00150401820428669,0.000658479460980743,0.00431445799767971,6.90282031428069e-05,0.0002636311983224,0.0534550249576569
"TRA2B",1.00928580760956,0.21842060983181,0.0338866971433163,0.00108800071757287,0.0306675937026739,0.000765091273933649,0.0792194306850433,0.510646522045135,0.00051724148215726,0.000171373481862247,0.278167963027954
"ETV5",0.0019661239348352,0.106909327208996,0.0213504396378994,0.00223917467519641,0.00243821367621422,0.0015709693543613,0.0492329820990562,0.0023487419821322,0.00168638047762215,0.000322303239954636,0.00155182718299329
"DGKG",0.00416754186153412,0.0153217567130923,0.000612861244007945,0.00341246649622917,0.00308286538347602,0.00242134230211377,0.000934221490751952,0.00533350883051753,0.000153189757838845,8.91932577360421e-05,0.000892317970283329
"CRYGS",0.00353305577300489,0.0726989135146141,0.000538596068508923,0.00509921554476023,0.00413259165361524,0.00241464655846357,0.00980557408183813,0.00557372905313969,0.000283246830804273,0.000163331715157256,0.00976387411355972
"TBCCD1",0.489294528961182,0.00330740073695779,0.000705885468050838,0.00268244696781039,0.00271023600362241,0.00337139284238219,0.00831453036516905,0.00360011146403849,0.000171370964380912,0.000177380192326382,0.0794878527522087
"DNAJB11",0.514442563056946,0.114522218704224,0.0397140420973301,0.450956881046295,0.00135209504514933,0.930239319801331,0.188697129487991,0.561018645763397,0.000181109673576429,0.000159930656081997,0.276996552944183
"AC068631.1",0.00222947308793664,0.00168056599795818,0.000149490340845659,0.00205393647775054,0.0022705108858645,0.00230423966422677,0.000601721170824021,0.00271985726431012,0.000126637125504203,7.81498456490226e-05,0.000400734279537573
"AHSG",2.25945234298706,9.38249111175537,0.494481712579727,1.53642308712006,3.4986264705658,4.75061511993408,0.445756882429123,4.49305057525635,0.112690575420856,0.050271350890398,0.0232472624629736
"FETUB",1.57863688468933,1.29766798019409,0.000691117194946855,0.000865393842104822,0,2.13373327255249,0.133942261338234,0.586964190006256,6.75598494126461e-05,5.27062475157436e-05,0
"HRG",2.93153524398804,7.13683128356934,0.200691759586334,1.50846517086029,0.00146151229273528,4.52885723114014,0.290110170841217,2.93174648284912,0.0867769494652748,0.0562382750213146,0.00368566461838782
"KNG1",1.97420120239258,7.65397357940674,0.249234661459923,2.72905445098877,1.38486111164093,1.80559062957764,0.485526144504547,5.7614688873291,0.101525999605656,0.0710979402065277,0.070042721927166
"EIF4A2",0.000608016853220761,1.20613431930542,0.110759198665619,0.594730913639069,1.53851044178009,1.64160704612732,0.291066020727158,1.8837366104126,0.0484537556767464,0.0624908953905106,0.380658000707626
"RFC4",0.440016001462936,0.0648617297410965,0.000114065886009485,0.00195970130153,0.00123679684475064,0.00220817001536489,0.0127526121214032,0.0022066303063184,0.0002060971892206,0.000110138971649576,0.000808005628641695
"ST6GAL1",2.12288522720337,3.70456957817078,0.058946069329977,1.6236697435379,1.01484739780426,2.23095393180847,0.0500419437885284,1.62358093261719,0.100246451795101,0,0.656298577785492
"RPL39L",0.00348638952709734,0.0495163686573505,0.000156864305608906,0.00565526261925697,0.00195442116819322,0.00194818468298763,0.0088269142434001,0.829720497131348,0.00044988447916694,6.48723435006104e-05,0.0583202689886093
"MASP1",0.446123391389847,0.71918922662735,0,0.384163171052933,0.00422030687332153,0.00138060236349702,0.140086695551872,1.37168276309967,6.97522991686128e-05,5.39383399882354e-05,0.0626170113682747
"AC007920.2",0.48309588432312,0.00114828476216644,0,0.00168924836907536,0.00208055414259434,0.00129161891527474,0.000449444109108299,0.00197245948947966,0.000105551640444901,6.9130546762608e-05,0.000344572530593723
"RTP4",0.0102602122351527,0.118556380271912,0.000498125446029007,0.00248326663859189,0.0140204085037112,0.0034691069740802,0.0184743572026491,0.00204543606378138,0.000115994283987675,7.58589230827056e-05,0.00774874212220311
"BCL6",0.486405104398727,0.133662521839142,0.0900090262293816,0.0193259101361036,0.00385026866570115,0.00191566755529493,0.288300305604935,1.08342671394348,0.000173389809788205,0.000114383852633182,0.145216569304466
"LPP-AS2",0.502978026866913,0.00220665917731822,0,0.00174982997123152,0.00139035109896213,0.00242007966153324,0.000561576220206916,0.00244507426396012,0.000122129917144775,7.78641551733017e-05,0.000296099402476102
"LPP",0.893586933612823,0.174225181341171,0.0718843638896942,0.00121153879445046,0.00170116557274014,0.00683693774044514,0.235572203993797,1.19558000564575,0.000342668616212904,7.14007110218517e-05,0.0202518627047539
"TPRG1",0.00270186807028949,0.0326571650803089,0.000300033192615956,0.00150700879748911,0.00182621367275715,0.00207904982380569,0.00271972175687551,0.575538814067841,0.000157571092131548,6.42249215161428e-05,0.0379529185593128
"TP63",0.0027537471614778,0.00185633671935648,0.000148877428728156,0.00215738243423402,0.0026006787084043,0.00207628379575908,0.000788115779869258,0.002822125563398,0.000164215394761413,0.000110505599877797,0.00126396620180458
"P3H2",0.00608314713463187,0.00932487938553095,0.00145394296851009,0.00223110499791801,0.00260007288306952,0.00311547145247459,0.0020688883960247,0.00466376775875688,0.000189733735169284,0.000103040874819271,0.0104965073987842
"CLDN1",1.55647349357605,1.61703658103943,0.00962234288454056,0.825284898281097,0.00115059688687325,1.76675057411194,0.00149711058475077,1.06723737716675,6.52354938210919e-05,0.0325387418270111,0.00308734853751957
"CLDN16",0.00222539505921304,0.00190792523790151,0.000209843230550177,0.00205497024580836,0.0023741670884192,0.00225384486839175,0.000730443280190229,0.00293055293150246,0.000116582355985884,8.80579464137554e-05,0.000512648897711188
"IL1RAP",0.00533489556983113,0.485891729593277,0.00843929778784513,0.00423196563497186,0.00858330447226763,0.936645865440369,0.0203784164041281,0.00214077206328511,4.56490415672306e-05,0.000106266707007308,0.0335277654230595
"GMNC",0.0032937079668045,0.00293868384324014,0.000184012984391302,0.00229942728765309,0.00214947178028524,0.00232610199600458,0.000794622173998505,0.00279777334071696,0.000150107327499427,0.000131991531816311,0.000474703818326816
"OSTN-AS1",0.00294221425428987,0.00802901946008205,0.000126853963593021,0.00213177455589175,0.00236716005019844,0.00392175232991576,0.000836820225231349,0.00304161198437214,0.000111783381726127,7.77923996793106e-05,0.00080725911539048
"UTS2B",0.00232925056479871,0.00219562323763967,0.000210332349524833,0.002521688118577,0.0042934906668961,0.00207927520386875,0.000821752299088985,0.00343318819068372,0.000177831650944427,0.000111929439299274,0.00095676927594468
"CCDC50",0.867969453334808,0.986385881900787,0.0223308987915516,0.406058251857758,0.00415501836687326,0.00151151278987527,0.0346141271293163,0.818689346313477,0.0471405610442162,0.000371306843589991,0.122076272964478
"FGF12",0.00278495391830802,0.00192826567217708,0.000215467734960839,0.00275207799859345,0.00536811165511608,0.00231215939857066,0.00297006824985147,0.00388431618921459,0.00033119271392934,0.000172309068148024,0.00176274916157126
"MB21D2",0.00231887260451913,0.00199906365014613,0.000376437994418666,0.00303055881522596,0.00260469573549926,0.00178935960866511,0.0014157349942252,0.0025123106315732,0.000167068792507052,9.8590346169658e-05,0.0202318448573351
"ATP13A4",0.00336404074914753,0.0159079525619745,0.00023153425718192,0.00254952791146934,0.00467772874981165,0.00293676811270416,0.000775734661146998,0.00368332979269326,0.00011107033060398,7.3154122219421e-05,0.000572928402107209
"OPA1",0.434230387210846,0.514693796634674,0,0.402846872806549,1.43123650550842,1.22323632240295,0.0217870287597179,0.00144967727828771,0.000456178386230022,6.45659893052652e-05,0.114002071321011
"LINC02028",0.00201526004821062,0.00170463637914509,0.000135241731186397,0.00189527112524956,0.00227592303417623,0.00196179817430675,0.00055921747116372,0.00243151746690273,0.00011050580360461,7.10698004695587e-05,0.000391332752769813
"HES1",0.00367477256804705,0.873459935188293,0.00334690511226654,0.00153675279580057,0.0107945092022419,0.00142151478212327,0.0199778489768505,0.00142581027466804,8.06186872068793e-05,0.000135593392769806,0.150031089782715
"LINC02037",0.00314848124980927,0.00857642199844122,0.000195435641217045,0.00351258390583098,0.00246950425207615,0.00357660441659391,0.00405375380069017,0.00359444925561547,0.000147391896462068,9.15954369702376e-05,0.0009031156077981
"LINC00887",0.00240061059594154,0.00176246382761747,0.000168931612279266,0.00215584924444556,0.00229196925647557,0.00223699328489602,0.000606588844675571,0.0027365805581212,0.000119027616165113,7.56114823161624e-05,0.000628955196589231
"CPN2",0.665352940559387,1.09886658191681,0.000369462446542457,0.00109978672116995,0.00199954956769943,0.0073317876085639,0.000121684381156228,0.554316282272339,3.08498201775365e-05,3.03391861962155e-05,0.00028196896892041
"LRRC15",0.00392678240314126,0.00455908803269267,0.00505442917346954,0.00612120842561126,0.00319927860982716,0.00657698465511203,0.00176778470631689,0.00335013819858432,0.000162890893989243,8.75272016855888e-05,0.0158330257982016
"ATP13A3",0.508740842342377,1.03353834152222,0.0599384196102619,0.905449211597443,1.14708590507507,1.79144299030304,0.105514720082283,0.968358337879181,0.000134913832880557,5.54355901840609e-05,0.00158477004151791
